line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status
LON-05,B3,1700,maia3-5m,7,b2b3,b3,0.01174180768430233,0.988658441696316,0.48012239459539624,516,29,455,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1700,maia3-5m,8,f2f4,f4,0.009360010735690594,0.988658441696316,0.48012239459539624,525,28,447,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1700,maia3-5m,9,d2d3,d3,0.004694441333413124,0.988658441696316,0.48012239459539624,505,30,465,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1700,maia3-5m,10,b2b4,b4,0.004339528735727072,0.988658441696316,0.48012239459539624,514,27,459,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,1,e2e4,e4,0.5909685492515564,0.9884343789890409,0.5043124564545928,513,32,455,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,2,d2d4,d4,0.2694249749183655,0.9884343789890409,0.5043124564545928,521,35,444,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,3,c2c4,c4,0.03926251456141472,0.9884343789890409,0.5043124564545928,529,33,438,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,4,g1f3,Nf3,0.032338257879018784,0.9884343789890409,0.5043124564545928,538,33,429,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,5,f2f4,f4,0.01306967530399561,0.9884343789890409,0.5043124564545928,525,30,445,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,6,b2b3,b3,0.011948314495384693,0.9884343789890409,0.5043124564545928,519,33,448,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,7,g2g3,g3,0.01160159520804882,0.9884343789890409,0.5043124564545928,524,33,443,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,8,e2e3,e3,0.010756749659776688,0.9884343789890409,0.5043124564545928,495,33,472,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,9,b2b4,b4,0.0045842663384974,0.9884343789890409,0.5043124564545928,515,29,456,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,1900,maia3-5m,10,d2d3,d3,0.0044794813729822636,0.9884343789890409,0.5043124564545928,505,34,461,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,1,e2e4,e4,0.5395658612251282,0.9888081029057503,0.541373665859982,519,41,440,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,2,d2d4,d4,0.2930448055267334,0.9888081029057503,0.541373665859982,527,44,429,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,3,c2c4,c4,0.051827896386384964,0.9888081029057503,0.541373665859982,535,42,423,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,4,g1f3,Nf3,0.05066932365298271,0.9888081029057503,0.541373665859982,542,42,416,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,5,f2f4,f4,0.013551043346524239,0.9888081029057503,0.541373665859982,526,37,437,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,6,b2b3,b3,0.01229612436145544,0.9888081029057503,0.541373665859982,527,41,432,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,7,g2g3,g3,0.009896432980895042,0.9888081029057503,0.541373665859982,531,42,427,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,8,e2e3,e3,0.007974912412464619,0.9888081029057503,0.541373665859982,497,42,461,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,9,b1c3,Nc3,0.0054556746035814285,0.9888081029057503,0.541373665859982,552,39,409,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
LON-05,B3,2100,maia3-5m,10,d2d3,d3,0.004526028409600258,0.9888081029057503,0.541373665859982,513,43,444,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,1,e2e4,e4,0.6749164462089539,0.9871364636346698,0.4342553640682974,519,24,457,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,2,d2d4,d4,0.21801438927650452,0.9871364636346698,0.4342553640682974,524,25,451,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,3,e2e3,e3,0.022561196237802505,0.9871364636346698,0.4342553640682974,503,25,472,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,4,g1f3,Nf3,0.0210112277418375,0.9871364636346698,0.4342553640682974,516,28,456,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,5,c2c4,c4,0.016066906973719597,0.9871364636346698,0.4342553640682974,510,25,465,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,6,g2g3,g3,0.011687462218105793,0.9871364636346698,0.4342553640682974,494,25,481,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,7,b2b3,b3,0.007874177768826485,0.9871364636346698,0.4342553640682974,496,26,478,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,8,d2d3,d3,0.005962725728750229,0.9871364636346698,0.4342553640682974,498,26,476,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,9,b1c3,Nc3,0.00519427889958024,0.9871364636346698,0.4342553640682974,524,26,450,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1100,maia3-5m,10,f2f4,f4,0.003847652580589056,0.9871364636346698,0.4342553640682974,509,27,464,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,1,e2e4,e4,0.6615840792655945,0.9876184498425573,0.44341396362140506,518,24,458,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,2,d2d4,d4,0.2294148951768875,0.9876184498425573,0.44341396362140506,522,26,452,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,3,g1f3,Nf3,0.02157282643020153,0.9876184498425573,0.44341396362140506,523,27,450,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,4,c2c4,c4,0.020122205838561058,0.9876184498425573,0.44341396362140506,514,26,460,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,5,e2e3,e3,0.019332410767674446,0.9876184498425573,0.44341396362140506,504,25,471,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,6,g2g3,g3,0.012549953535199165,0.9876184498425573,0.44341396362140506,506,26,468,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,7,b2b3,b3,0.009338651783764362,0.9876184498425573,0.44341396362140506,503,26,471,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,8,d2d3,d3,0.005362409166991711,0.9876184498425573,0.44341396362140506,501,27,472,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,9,f2f4,f4,0.004565780982375145,0.9876184498425573,0.44341396362140506,518,27,455,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1300,maia3-5m,10,b1c3,Nc3,0.0037752368953078985,0.9876184498425573,0.44341396362140506,529,25,446,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,1,e2e4,e4,0.6428149938583374,0.98806171445176,0.4600856076991717,516,25,459,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,2,d2d4,d4,0.2416517585515976,0.98806171445176,0.4600856076991717,521,27,452,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,3,c2c4,c4,0.025009406730532646,0.98806171445176,0.4600856076991717,518,26,456,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,4,g1f3,Nf3,0.022932549938559532,0.98806171445176,0.4600856076991717,528,27,445,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,5,e2e3,e3,0.016669709235429764,0.98806171445176,0.4600856076991717,502,26,472,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,6,g2g3,g3,0.013175034895539284,0.98806171445176,0.4600856076991717,516,27,457,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,7,b2b3,b3,0.010849794372916222,0.98806171445176,0.4600856076991717,510,27,463,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,8,f2f4,f4,0.0063391150906682014,0.98806171445176,0.4600856076991717,523,27,450,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,9,d2d3,d3,0.004973711911588907,0.98806171445176,0.4600856076991717,504,28,468,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1500,maia3-5m,10,b2b4,b4,0.0036456398665905,0.98806171445176,0.4600856076991717,512,27,461,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,1,e2e4,e4,0.6205705404281616,0.988658441696316,0.48012239459539624,513,27,460,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,2,d2d4,d4,0.2547968029975891,0.988658441696316,0.48012239459539624,519,30,451,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,3,c2c4,c4,0.030909236520528793,0.988658441696316,0.48012239459539624,524,29,447,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,4,g1f3,Nf3,0.025549987331032753,0.988658441696316,0.48012239459539624,533,29,438,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,5,e2e3,e3,0.013819748535752296,0.988658441696316,0.48012239459539624,498,29,473,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,6,g2g3,g3,0.012876337394118309,0.988658441696316,0.48012239459539624,523,28,449,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,7,b2b3,b3,0.01174180768430233,0.988658441696316,0.48012239459539624,516,29,455,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,8,f2f4,f4,0.009360010735690594,0.988658441696316,0.48012239459539624,525,28,447,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,9,d2d3,d3,0.004694441333413124,0.988658441696316,0.48012239459539624,505,30,465,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1700,maia3-5m,10,b2b4,b4,0.004339528735727072,0.988658441696316,0.48012239459539624,514,27,459,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,1,e2e4,e4,0.5909685492515564,0.9884343789890409,0.5043124564545928,513,32,455,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,2,d2d4,d4,0.2694249749183655,0.9884343789890409,0.5043124564545928,521,35,444,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,3,c2c4,c4,0.03926251456141472,0.9884343789890409,0.5043124564545928,529,33,438,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,4,g1f3,Nf3,0.032338257879018784,0.9884343789890409,0.5043124564545928,538,33,429,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,5,f2f4,f4,0.01306967530399561,0.9884343789890409,0.5043124564545928,525,30,445,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,6,b2b3,b3,0.011948314495384693,0.9884343789890409,0.5043124564545928,519,33,448,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,7,g2g3,g3,0.01160159520804882,0.9884343789890409,0.5043124564545928,524,33,443,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,8,e2e3,e3,0.010756749659776688,0.9884343789890409,0.5043124564545928,495,33,472,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,9,b2b4,b4,0.0045842663384974,0.9884343789890409,0.5043124564545928,515,29,456,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,1900,maia3-5m,10,d2d3,d3,0.0044794813729822636,0.9884343789890409,0.5043124564545928,505,34,461,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,1,e2e4,e4,0.5395658612251282,0.9888081029057503,0.541373665859982,519,41,440,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,2,d2d4,d4,0.2930448055267334,0.9888081029057503,0.541373665859982,527,44,429,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,3,c2c4,c4,0.051827896386384964,0.9888081029057503,0.541373665859982,535,42,423,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,4,g1f3,Nf3,0.05066932365298271,0.9888081029057503,0.541373665859982,542,42,416,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,5,f2f4,f4,0.013551043346524239,0.9888081029057503,0.541373665859982,526,37,437,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,6,b2b3,b3,0.01229612436145544,0.9888081029057503,0.541373665859982,527,41,432,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,7,g2g3,g3,0.009896432980895042,0.9888081029057503,0.541373665859982,531,42,427,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,8,e2e3,e3,0.007974912412464619,0.9888081029057503,0.541373665859982,497,42,461,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,9,b1c3,Nc3,0.0054556746035814285,0.9888081029057503,0.541373665859982,552,39,409,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-11,B3,2100,maia3-5m,10,d2d3,d3,0.004526028409600258,0.9888081029057503,0.541373665859982,513,43,444,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,1,e2e4,e4,0.6749164462089539,0.9871364636346698,0.4342553640682974,519,24,457,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,2,d2d4,d4,0.21801438927650452,0.9871364636346698,0.4342553640682974,524,25,451,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,3,e2e3,e3,0.022561196237802505,0.9871364636346698,0.4342553640682974,503,25,472,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,4,g1f3,Nf3,0.0210112277418375,0.9871364636346698,0.4342553640682974,516,28,456,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,5,c2c4,c4,0.016066906973719597,0.9871364636346698,0.4342553640682974,510,25,465,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,6,g2g3,g3,0.011687462218105793,0.9871364636346698,0.4342553640682974,494,25,481,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,7,b2b3,b3,0.007874177768826485,0.9871364636346698,0.4342553640682974,496,26,478,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,8,d2d3,d3,0.005962725728750229,0.9871364636346698,0.4342553640682974,498,26,476,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,9,b1c3,Nc3,0.00519427889958024,0.9871364636346698,0.4342553640682974,524,26,450,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1100,maia3-5m,10,f2f4,f4,0.003847652580589056,0.9871364636346698,0.4342553640682974,509,27,464,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1300,maia3-5m,1,e2e4,e4,0.6615840792655945,0.9876184498425573,0.44341396362140506,518,24,458,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1300,maia3-5m,2,d2d4,d4,0.2294148951768875,0.9876184498425573,0.44341396362140506,522,26,452,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-05,B3,1300,maia3-5m,3,g1f3,Nf3,0.02157282643020153,0.9876184498425573,0.44341396362140506,523,27,450,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
